rt,response,trial_type,trial_index,time_elapsed,internal_node_id,correct,stimulus,slider_start,accuracy,participant_id,ctime
31158,15,html-slider-response,7,260372,0.0-2.0-0.4,NA,"<b>Steven:</b><em> Does Greg, who bought a new car, have a driver's license?</em> <br> <br> Is Steven asking whether Greg bought a new car?",50,NA,9182d264-756f-44fe-a20f-103c2644137e,2024-07-19 15:43:46 CEST
25996,11,html-slider-response,8,286372,0.0-2.0-0.5,NA,"<b>Nina:</b><em> Did Ann criticize Raul, who cheated on his wife?</em> <br> <br> Is Nina asking whether Raul cheated on his wife?",50,NA,9182d264-756f-44fe-a20f-103c2644137e,2024-07-19 15:43:46 CEST
8341,0,html-slider-response,9,294717,0.0-2.0-0.6,NA,<b>Robert:</b><em> Does Betsy have a cat?</em> <br> <br> Is Robert asking whether Betsy loves apples?,50,NA,9182d264-756f-44fe-a20f-103c2644137e,2024-07-19 15:43:46 CEST
21660,6,html-slider-response,10,316380,0.0-2.0-0.7,NA,<b>Noah:</b><em>  Did Tony discover that Lucy broke the plate?</em> <br> <br> Is Noah asking whether Lucy broke the plate?,50,NA,9182d264-756f-44fe-a20f-103c2644137e,2024-07-19 15:43:46 CEST
18997,100,html-slider-response,11,335381,0.0-2.0-0.8,NA,<b>Mary:</b><em> Did Arthur take a French course?</em> <br> <br> Is Mary asking whether Arthur took a French course?,50,NA,9182d264-756f-44fe-a20f-103c2644137e,2024-07-19 15:43:46 CEST
28005,"{""P0_Q0"":null,""age"":""74"",""gender"":""female"",""language"":""yes"",""amE"":""yes"",""comments"":""None""}",survey,12,363507,0.0-3.0,NA,NA,NA,[],9182d264-756f-44fe-a20f-103c2644137e,2024-07-19 15:43:46 CEST
7626,"{""Q0"":""Linda""}",survey-text,0,7633,0.0-0.0-0.0,TRUE,NA,NA,NA,165d5f3e-f2e5-4889-aa9b-c587665e26f4,2024-07-19 15:44:09 CEST
2362,0,html-button-response,1,9997,0.0-0.0-3.0-0.0,NA,<p style='text-align:left'><b> Correct response! You are a human :) </b><br><br></p>,NA,NA,165d5f3e-f2e5-4889-aa9b-c587665e26f4,2024-07-19 15:44:09 CEST
9786,0,html-button-response,2,19784,0.0-1.0,NA,"<h3>Instructions</h3>  <p style='text-align:left'>In this experiment, you will read nine questions asked by a speaker, as in this example, where Candy asks a question.</p>  <p style='text-align:left'> <b>Candy</b>: <i>Did Cassandra suggest that the house is big? </i> </p>  <p style='text-align:left'> We then ask you to judge what the speaker is asking about, for example: </p>  <p style='text-align:left'> Is Candy asking whether the house is big? </p>  <p style='text-align:left'>You give your response on a slider marked 'no' at one end and 'yes' at the other.</p>  <p style='text-align:left'>This experiment will take around 2 minutes, and you will be paid 40 cents.</p>  <p style='text-align:left' font size=""1"">By clicking on the button below, you agree to participate in this experiment, which is conducted by researchers at the University of Stuttgart. You may withdraw from this experiment at any time. The data collected will be anonymous and confidential. If you have any questions, you may contact the requester through Prolific's platform, or directly at st180735@stud.uni-stuttgart.de.</p>",NA,NA,165d5f3e-f2e5-4889-aa9b-c587665e26f4,2024-07-19 15:44:09 CEST
25066,100,html-slider-response,3,44851,0.0-2.0-0.0,NA,<b>Mary:</b><em> Did Arthur take a French course?</em> <br> <br> Is Mary asking whether Arthur took a French course?,50,NA,165d5f3e-f2e5-4889-aa9b-c587665e26f4,2024-07-19 15:44:09 CEST
16239,0,html-slider-response,4,61093,0.0-2.0-0.1,NA,<b>Nina:</b><em>  Did Linda confess that Danny ate the last cupcake?</em> <br> <br> Is Nina asking whether Danny ate the last cupcake?,50,NA,165d5f3e-f2e5-4889-aa9b-c587665e26f4,2024-07-19 15:44:09 CEST
14797,0,html-slider-response,5,75892,0.0-2.0-0.2,NA,<b>Ken:</b><em>  Does Tony know that Lucy broke the plate?</em> <br> <br> Is Ken asking whether Lucy broke the plate?,50,NA,165d5f3e-f2e5-4889-aa9b-c587665e26f4,2024-07-19 15:44:09 CEST
10700,100,html-slider-response,6,86593,0.0-2.0-0.3,NA,<b>Vincent:</b><em>  Did Patricia confirm that Dustin lost his key?</em> <br> <br> Is Vincent asking whether Dustin lost his key?,50,NA,165d5f3e-f2e5-4889-aa9b-c587665e26f4,2024-07-19 15:44:09 CEST
4900,0,html-slider-response,7,91495,0.0-2.0-0.4,NA,<b>Robert:</b><em> Does Betsy have a cat?</em> <br> <br> Is Robert asking whether Betsy loves apples?,50,NA,165d5f3e-f2e5-4889-aa9b-c587665e26f4,2024-07-19 15:44:09 CEST
8213,0,html-slider-response,8,99709,0.0-2.0-0.5,NA,<b>Bob:</b><em>  Did Emma discover that Raul cheated on his wife?</em> <br> <br> Is Bob asking whether Raul cheated on his wife?,50,NA,165d5f3e-f2e5-4889-aa9b-c587665e26f4,2024-07-19 15:44:09 CEST
7849,100,html-slider-response,9,107560,0.0-2.0-0.6,NA,<b>Charlie:</b><em>  Is David right that Ann stole the money?</em> <br> <br> Is Charlie asking whether Ann stole the money?,50,NA,165d5f3e-f2e5-4889-aa9b-c587665e26f4,2024-07-19 15:44:09 CEST
7945,0,html-slider-response,10,115507,0.0-2.0-0.7,NA,"<b>Steven:</b><em> Did the police find Jack, who saw the murder?</em> <br> <br> Is Steven asking whether Jack saw the murder?",50,NA,165d5f3e-f2e5-4889-aa9b-c587665e26f4,2024-07-19 15:44:09 CEST
6408,0,html-slider-response,11,121917,0.0-2.0-0.8,NA,"<b>Clare:</b><em> Does Greg, who bought a new car, have a driver's license?</em> <br> <br> Is Clare asking whether Greg bought a new car?",50,NA,165d5f3e-f2e5-4889-aa9b-c587665e26f4,2024-07-19 15:44:09 CEST
11202,"{""P0_Q0"":null,""age"":""48"",""gender"":""female"",""language"":""yes"",""amE"":""yes"",""comments"":""""}",survey,12,133152,0.0-3.0,NA,NA,NA,[],165d5f3e-f2e5-4889-aa9b-c587665e26f4,2024-07-19 15:44:09 CEST
11725,"{""Q0"":""Patricia""}",survey-text,0,11772,0.0-0.0-0.0,TRUE,NA,NA,NA,1a4539d7-a513-4d00-93c8-15d619f8fcc1,2024-07-19 15:44:19 CEST
2081,0,html-button-response,1,13859,0.0-0.0-3.0-0.0,NA,<p style='text-align:left'><b> Correct response! You are a human :) </b><br><br></p>,NA,NA,1a4539d7-a513-4d00-93c8-15d619f8fcc1,2024-07-19 15:44:19 CEST
28093,0,html-button-response,2,41956,0.0-1.0,NA,"<h3>Instructions</h3>  <p style='text-align:left'>In this experiment, you will read nine questions asked by a speaker, as in this example, where Candy asks a question.</p>  <p style='text-align:left'> <b>Candy</b>: <i>Did Cassandra suggest that the house is big? </i> </p>  <p style='text-align:left'> We then ask you to judge what the speaker is asking about, for example: </p>  <p style='text-align:left'> Is Candy asking whether the house is big? </p>  <p style='text-align:left'>You give your response on a slider marked 'no' at one end and 'yes' at the other.</p>  <p style='text-align:left'>This experiment will take around 2 minutes, and you will be paid 40 cents.</p>  <p style='text-align:left' font size=""1"">By clicking on the button below, you agree to participate in this experiment, which is conducted by researchers at the University of Stuttgart. You may withdraw from this experiment at any time. The data collected will be anonymous and confidential. If you have any questions, you may contact the requester through Prolific's platform, or directly at st180735@stud.uni-stuttgart.de.</p>",NA,NA,1a4539d7-a513-4d00-93c8-15d619f8fcc1,2024-07-19 15:44:19 CEST
30127,100,html-slider-response,3,72089,0.0-2.0-0.0,NA,<b>Vincent:</b><em>  Did David confess that Ann stole the money?</em> <br> <br> Is Vincent asking whether Ann stole the money?,50,NA,1a4539d7-a513-4d00-93c8-15d619f8fcc1,2024-07-19 15:44:19 CEST
14055,100,html-slider-response,4,86150,0.0-2.0-0.1,NA,<b>Nora:</b><em>  Is Sophia right that Jack saw the murder?</em> <br> <br> Is Nora asking whether Jack saw the murder?,50,NA,1a4539d7-a513-4d00-93c8-15d619f8fcc1,2024-07-19 15:44:19 CEST
9931,100,html-slider-response,5,96084,0.0-2.0-0.2,NA,<b>Mary:</b><em> Did Arthur take a French course?</em> <br> <br> Is Mary asking whether Arthur took a French course?,50,NA,1a4539d7-a513-4d00-93c8-15d619f8fcc1,2024-07-19 15:44:19 CEST
19171,0,html-slider-response,6,115257,0.0-2.0-0.3,NA,"<b>Steven:</b><em> Did Lucy forgive Danny, who ate the last cupcake?</em> <br> <br> Is Steven asking whether Danny ate the last cupcake?",50,NA,1a4539d7-a513-4d00-93c8-15d619f8fcc1,2024-07-19 15:44:19 CEST
19816,0,html-slider-response,7,135077,0.0-2.0-0.4,NA,<b>Chloe:</b><em>  Does Tony know that Lucy broke the plate?</em> <br> <br> Is Chloe asking whether Lucy broke the plate?,50,NA,1a4539d7-a513-4d00-93c8-15d619f8fcc1,2024-07-19 15:44:19 CEST
18847,0,html-slider-response,8,153926,0.0-2.0-0.5,NA,<b>Frank:</b><em>  Did Patricia confirm that Dustin lost his key?</em> <br> <br> Is Frank asking whether Dustin lost his key?,50,NA,1a4539d7-a513-4d00-93c8-15d619f8fcc1,2024-07-19 15:44:19 CEST
28532,0,html-slider-response,9,182463,0.0-2.0-0.6,NA,<b>Isabel:</b><em>  Did Emma discover that Raul cheated on his wife?</em> <br> <br> Is Isabel asking whether Raul cheated on his wife?,50,NA,1a4539d7-a513-4d00-93c8-15d619f8fcc1,2024-07-19 15:44:19 CEST
12948,0,html-slider-response,10,195413,0.0-2.0-0.7,NA,<b>Robert:</b><em> Does Betsy have a cat?</em> <br> <br> Is Robert asking whether Betsy loves apples?,50,NA,1a4539d7-a513-4d00-93c8-15d619f8fcc1,2024-07-19 15:44:19 CEST
10833,0,html-slider-response,11,206250,0.0-2.0-0.8,NA,"<b>Noah:</b><em> Does Greg, who bought a new car, have a driver's license?</em> <br> <br> Is Noah asking whether Greg bought a new car?",50,NA,1a4539d7-a513-4d00-93c8-15d619f8fcc1,2024-07-19 15:44:19 CEST
17158,"{""P0_Q0"":null,""age"":""48"",""gender"":""female"",""language"":""yes"",""amE"":""yes"",""comments"":""""}",survey,12,223541,0.0-3.0,NA,NA,NA,[],1a4539d7-a513-4d00-93c8-15d619f8fcc1,2024-07-19 15:44:19 CEST
11324,"{""Q0"":""Mary""}",survey-text,0,11330,0.0-0.0-0.0,TRUE,NA,NA,NA,412c5a47-870f-4d6f-9682-813942b8e0a8,2024-07-19 15:44:41 CEST
2976,0,html-button-response,1,14311,0.0-0.0-3.0-0.0,NA,<p style='text-align:left'><b> Correct response! You are a human :) </b><br><br></p>,NA,NA,412c5a47-870f-4d6f-9682-813942b8e0a8,2024-07-19 15:44:41 CEST
27471,0,html-button-response,2,41785,0.0-1.0,NA,"<h3>Instructions</h3>  <p style='text-align:left'>In this experiment, you will read nine questions asked by a speaker, as in this example, where Candy asks a question.</p>  <p style='text-align:left'> <b>Candy</b>: <i>Did Cassandra suggest that the house is big? </i> </p>  <p style='text-align:left'> We then ask you to judge what the speaker is asking about, for example: </p>  <p style='text-align:left'> Is Candy asking whether the house is big? </p>  <p style='text-align:left'>You give your response on a slider marked 'no' at one end and 'yes' at the other.</p>  <p style='text-align:left'>This experiment will take around 2 minutes, and you will be paid 40 cents.</p>  <p style='text-align:left' font size=""1"">By clicking on the button below, you agree to participate in this experiment, which is conducted by researchers at the University of Stuttgart. You may withdraw from this experiment at any time. The data collected will be anonymous and confidential. If you have any questions, you may contact the requester through Prolific's platform, or directly at st180735@stud.uni-stuttgart.de.</p>",NA,NA,412c5a47-870f-4d6f-9682-813942b8e0a8,2024-07-19 15:44:41 CEST
10519,100,html-slider-response,3,52313,0.0-2.0-0.0,NA,<b>Steven:</b><em>  Is David right that Ann stole the money?</em> <br> <br> Is Steven asking whether Ann stole the money?,50,NA,412c5a47-870f-4d6f-9682-813942b8e0a8,2024-07-19 15:44:41 CEST
11967,100,html-slider-response,4,64283,0.0-2.0-0.1,NA,"<b>Bob:</b><em> Did Jack, who saw the murder, run away?</em> <br> <br> Is Bob asking whether Jack saw the murder?",50,NA,412c5a47-870f-4d6f-9682-813942b8e0a8,2024-07-19 15:44:41 CEST
9296,0,html-slider-response,5,73582,0.0-2.0-0.2,NA,"<b>Noah:</b><em> Did Lucy forgive Danny, who ate the last cupcake?</em> <br> <br> Is Noah asking whether Danny ate the last cupcake?",50,NA,412c5a47-870f-4d6f-9682-813942b8e0a8,2024-07-19 15:44:41 CEST
6806,0,html-slider-response,6,80392,0.0-2.0-0.3,NA,<b>Isabel:</b><em>  Did Mia discover that Greg bought a new car?</em> <br> <br> Is Isabel asking whether Greg bought a new car?,50,NA,412c5a47-870f-4d6f-9682-813942b8e0a8,2024-07-19 15:44:41 CEST
11545,100,html-slider-response,7,91940,0.0-2.0-0.4,NA,<b>Mary:</b><em> Did Arthur take a French course?</em> <br> <br> Is Mary asking whether Arthur took a French course?,50,NA,412c5a47-870f-4d6f-9682-813942b8e0a8,2024-07-19 15:44:41 CEST
15467,100,html-slider-response,8,107410,0.0-2.0-0.5,NA,<b>Clare:</b><em>  Did Emma confirm that Raul cheated on his wife?</em> <br> <br> Is Clare asking whether Raul cheated on his wife?,50,NA,412c5a47-870f-4d6f-9682-813942b8e0a8,2024-07-19 15:44:41 CEST
6500,0,html-slider-response,9,113913,0.0-2.0-0.6,NA,<b>Robert:</b><em> Does Betsy have a cat?</em> <br> <br> Is Robert asking whether Betsy loves apples?,50,NA,412c5a47-870f-4d6f-9682-813942b8e0a8,2024-07-19 15:44:41 CEST
7271,100,html-slider-response,10,121187,0.0-2.0-0.7,NA,<b>Frank:</b><em>  Did Tony confess that Lucy broke the plate?</em> <br> <br> Is Frank asking whether Lucy broke the plate?,50,NA,412c5a47-870f-4d6f-9682-813942b8e0a8,2024-07-19 15:44:41 CEST
19504,0,html-slider-response,11,140693,0.0-2.0-0.8,NA,<b>Charlie:</b><em>  Does Patricia know that Dustin lost his key?</em> <br> <br> Is Charlie asking whether Dustin lost his key?,50,NA,412c5a47-870f-4d6f-9682-813942b8e0a8,2024-07-19 15:44:41 CEST
33006,"{""P0_Q0"":null,""age"":""34"",""gender"":""male"",""language"":""yes"",""amE"":""yes"",""comments"":""""}",survey,12,173764,0.0-3.0,NA,NA,NA,[],412c5a47-870f-4d6f-9682-813942b8e0a8,2024-07-19 15:44:41 CEST
13204,"{""Q0"":""Barbara""}",survey-text,0,13260,0.0-0.0-0.0,TRUE,NA,NA,NA,21a43434-f064-4f42-ad7e-8c6a37971ec2,2024-07-19 15:45:01 CEST
3494,0,html-button-response,1,16755,0.0-0.0-3.0-0.0,NA,<p style='text-align:left'><b> Correct response! You are a human :) </b><br><br></p>,NA,NA,21a43434-f064-4f42-ad7e-8c6a37971ec2,2024-07-19 15:45:01 CEST
19931,0,html-button-response,2,36687,0.0-1.0,NA,"<h3>Instructions</h3>  <p style='text-align:left'>In this experiment, you will read nine questions asked by a speaker, as in this example, where Candy asks a question.</p>  <p style='text-align:left'> <b>Candy</b>: <i>Did Cassandra suggest that the house is big? </i> </p>  <p style='text-align:left'> We then ask you to judge what the speaker is asking about, for example: </p>  <p style='text-align:left'> Is Candy asking whether the house is big? </p>  <p style='text-align:left'>You give your response on a slider marked 'no' at one end and 'yes' at the other.</p>  <p style='text-align:left'>This experiment will take around 2 minutes, and you will be paid 40 cents.</p>  <p style='text-align:left' font size=""1"">By clicking on the button below, you agree to participate in this experiment, which is conducted by researchers at the University of Stuttgart. You may withdraw from this experiment at any time. The data collected will be anonymous and confidential. If you have any questions, you may contact the requester through Prolific's platform, or directly at st180735@stud.uni-stuttgart.de.</p>",NA,NA,21a43434-f064-4f42-ad7e-8c6a37971ec2,2024-07-19 15:45:01 CEST
14654,0,html-slider-response,3,51343,0.0-2.0-0.0,NA,"<b>Isabel:</b><em> Did the police find Jack, who saw the murder?</em> <br> <br> Is Isabel asking whether Jack saw the murder?",50,NA,21a43434-f064-4f42-ad7e-8c6a37971ec2,2024-07-19 15:45:01 CEST
11110,0,html-slider-response,4,62455,0.0-2.0-0.1,NA,<b>Charlie:</b><em>  Did Tony discover that Lucy broke the plate?</em> <br> <br> Is Charlie asking whether Lucy broke the plate?,50,NA,21a43434-f064-4f42-ad7e-8c6a37971ec2,2024-07-19 15:45:01 CEST
12711,0,html-slider-response,5,75167,0.0-2.0-0.2,NA,<b>Oliver:</b><em>  Did David confirm that Ann stole the money?</em> <br> <br> Is Oliver asking whether Ann stole the money?,50,NA,21a43434-f064-4f42-ad7e-8c6a37971ec2,2024-07-19 15:45:01 CEST
12359,0,html-slider-response,6,87527,0.0-2.0-0.3,NA,<b>Clare:</b><em>  Did Linda confess that Danny ate the last cupcake?</em> <br> <br> Is Clare asking whether Danny ate the last cupcake?,50,NA,21a43434-f064-4f42-ad7e-8c6a37971ec2,2024-07-19 15:45:01 CEST
7345,0,html-slider-response,7,94873,0.0-2.0-0.4,NA,<b>Robert:</b><em> Does Betsy have a cat?</em> <br> <br> Is Robert asking whether Betsy loves apples?,50,NA,21a43434-f064-4f42-ad7e-8c6a37971ec2,2024-07-19 15:45:01 CEST
10425,100,html-slider-response,8,105299,0.0-2.0-0.5,NA,<b>Mary:</b><em> Did Arthur take a French course?</em> <br> <br> Is Mary asking whether Arthur took a French course?,50,NA,21a43434-f064-4f42-ad7e-8c6a37971ec2,2024-07-19 15:45:01 CEST
10292,0,html-slider-response,9,115593,0.0-2.0-0.6,NA,<b>Alice:</b><em>  Does Mia know that Greg bought a new car?</em> <br> <br> Is Alice asking whether Greg bought a new car?,50,NA,21a43434-f064-4f42-ad7e-8c6a37971ec2,2024-07-19 15:45:01 CEST
20878,100,html-slider-response,10,136472,0.0-2.0-0.7,NA,<b>Frank:</b><em>  Is Patricia right that Dustin lost his key?</em> <br> <br> Is Frank asking whether Dustin lost his key?,50,NA,21a43434-f064-4f42-ad7e-8c6a37971ec2,2024-07-19 15:45:01 CEST
10372,0,html-slider-response,11,146845,0.0-2.0-0.8,NA,"<b>Charlotte:</b><em> Does Raul, who cheated on his wife, feel guilty?</em> <br> <br> Is Charlotte asking whether Raul cheated on his wife?",50,NA,21a43434-f064-4f42-ad7e-8c6a37971ec2,2024-07-19 15:45:01 CEST
63990,"{""P0_Q0"":null,""age"":""65"",""gender"":""female"",""language"":""yes"",""amE"":""yes"",""comments"":""some of the questions seemed nuanced, it would be nice to know my score of what i got right""}",survey,12,210899,0.0-3.0,NA,NA,NA,[],21a43434-f064-4f42-ad7e-8c6a37971ec2,2024-07-19 15:45:01 CEST
12011,"{""Q0"":""Mary""}",survey-text,0,12026,0.0-0.0-0.0,TRUE,NA,NA,NA,3d9a114d-f1af-455b-b912-0ed0c9c2a217,2024-07-19 15:45:05 CEST
2274,0,html-button-response,1,14303,0.0-0.0-3.0-0.0,NA,<p style='text-align:left'><b> Correct response! You are a human :) </b><br><br></p>,NA,NA,3d9a114d-f1af-455b-b912-0ed0c9c2a217,2024-07-19 15:45:05 CEST
19127,0,html-button-response,2,33433,0.0-1.0,NA,"<h3>Instructions</h3>  <p style='text-align:left'>In this experiment, you will read nine questions asked by a speaker, as in this example, where Candy asks a question.</p>  <p style='text-align:left'> <b>Candy</b>: <i>Did Cassandra suggest that the house is big? </i> </p>  <p style='text-align:left'> We then ask you to judge what the speaker is asking about, for example: </p>  <p style='text-align:left'> Is Candy asking whether the house is big? </p>  <p style='text-align:left'>You give your response on a slider marked 'no' at one end and 'yes' at the other.</p>  <p style='text-align:left'>This experiment will take around 2 minutes, and you will be paid 40 cents.</p>  <p style='text-align:left' font size=""1"">By clicking on the button below, you agree to participate in this experiment, which is conducted by researchers at the University of Stuttgart. You may withdraw from this experiment at any time. The data collected will be anonymous and confidential. If you have any questions, you may contact the requester through Prolific's platform, or directly at st180735@stud.uni-stuttgart.de.</p>",NA,NA,3d9a114d-f1af-455b-b912-0ed0c9c2a217,2024-07-19 15:45:05 CEST
21783,100,html-slider-response,3,55217,0.0-2.0-0.0,NA,<b>Isabel:</b><em>  Is Emma right that Raul cheated on his wife?</em> <br> <br> Is Isabel asking whether Raul cheated on his wife?,50,NA,3d9a114d-f1af-455b-b912-0ed0c9c2a217,2024-07-19 15:45:05 CEST
7572,0,html-slider-response,4,62791,0.0-2.0-0.1,NA,"<b>Oliver:</b><em> Was Ann, who stole the money, caught by the police?</em> <br> <br> Is Oliver asking whether Ann stole the money?",50,NA,3d9a114d-f1af-455b-b912-0ed0c9c2a217,2024-07-19 15:45:05 CEST
14386,0,html-slider-response,5,77178,0.0-2.0-0.2,NA,<b>Noah:</b><em>  Did Mia discover that Greg bought a new car?</em> <br> <br> Is Noah asking whether Greg bought a new car?,50,NA,3d9a114d-f1af-455b-b912-0ed0c9c2a217,2024-07-19 15:45:05 CEST
7333,100,html-slider-response,6,84511,0.0-2.0-0.3,NA,<b>Mary:</b><em> Did Arthur take a French course?</em> <br> <br> Is Mary asking whether Arthur took a French course?,50,NA,3d9a114d-f1af-455b-b912-0ed0c9c2a217,2024-07-19 15:45:05 CEST
9972,0,html-slider-response,7,94485,0.0-2.0-0.4,NA,<b>Chloe:</b><em>  Does Sophia know that Jack saw the murder?</em> <br> <br> Is Chloe asking whether Jack saw the murder?,50,NA,3d9a114d-f1af-455b-b912-0ed0c9c2a217,2024-07-19 15:45:05 CEST
5245,0,html-slider-response,8,99731,0.0-2.0-0.5,NA,<b>Robert:</b><em> Does Betsy have a cat?</em> <br> <br> Is Robert asking whether Betsy loves apples?,50,NA,3d9a114d-f1af-455b-b912-0ed0c9c2a217,2024-07-19 15:45:05 CEST
13319,0,html-slider-response,9,113051,0.0-2.0-0.6,NA,<b>Dawn:</b><em>  Did Patricia confess that Dustin lost his key?</em> <br> <br> Is Dawn asking whether Dustin lost his key?,50,NA,3d9a114d-f1af-455b-b912-0ed0c9c2a217,2024-07-19 15:45:05 CEST
7807,0,html-slider-response,10,120859,0.0-2.0-0.7,NA,"<b>Charlotte:</b><em> Did Lucy forgive Danny, who ate the last cupcake?</em> <br> <br> Is Charlotte asking whether Danny ate the last cupcake?",50,NA,3d9a114d-f1af-455b-b912-0ed0c9c2a217,2024-07-19 15:45:05 CEST
9137,100,html-slider-response,11,129997,0.0-2.0-0.8,NA,<b>William:</b><em>  Did Tony confirm that Lucy broke the plate?</em> <br> <br> Is William asking whether Lucy broke the plate?,50,NA,3d9a114d-f1af-455b-b912-0ed0c9c2a217,2024-07-19 15:45:05 CEST
15115,"{""P0_Q0"":null,""age"":""54"",""gender"":""female"",""language"":""yes"",""amE"":""yes"",""comments"":""""}",survey,12,145151,0.0-3.0,NA,NA,NA,[],3d9a114d-f1af-455b-b912-0ed0c9c2a217,2024-07-19 15:45:05 CEST
10549,"{""Q0"":""Sarah""}",survey-text,0,10615,0.0-0.0-0.0,TRUE,NA,NA,NA,4000d191-2b1a-4960-8dc8-56e9cc597387,2024-07-19 15:45:30 CEST
1814,0,html-button-response,1,12432,0.0-0.0-3.0-0.0,NA,<p style='text-align:left'><b> Correct response! You are a human :) </b><br><br></p>,NA,NA,4000d191-2b1a-4960-8dc8-56e9cc597387,2024-07-19 15:45:30 CEST
22792,0,html-button-response,2,35226,0.0-1.0,NA,"<h3>Instructions</h3>  <p style='text-align:left'>In this experiment, you will read nine questions asked by a speaker, as in this example, where Candy asks a question.</p>  <p style='text-align:left'> <b>Candy</b>: <i>Did Cassandra suggest that the house is big? </i> </p>  <p style='text-align:left'> We then ask you to judge what the speaker is asking about, for example: </p>  <p style='text-align:left'> Is Candy asking whether the house is big? </p>  <p style='text-align:left'>You give your response on a slider marked 'no' at one end and 'yes' at the other.</p>  <p style='text-align:left'>This experiment will take around 2 minutes, and you will be paid 40 cents.</p>  <p style='text-align:left' font size=""1"">By clicking on the button below, you agree to participate in this experiment, which is conducted by researchers at the University of Stuttgart. You may withdraw from this experiment at any time. The data collected will be anonymous and confidential. If you have any questions, you may contact the requester through Prolific's platform, or directly at st180735@stud.uni-stuttgart.de.</p>",NA,NA,4000d191-2b1a-4960-8dc8-56e9cc597387,2024-07-19 15:45:30 CEST
30580,0,html-slider-response,3,65808,0.0-2.0-0.0,NA,<b>Leo:</b><em>  Did Sophia confess that Jack saw the murder?</em> <br> <br> Is Leo asking whether Jack saw the murder?,50,NA,4000d191-2b1a-4960-8dc8-56e9cc597387,2024-07-19 15:45:30 CEST
13067,0,html-slider-response,4,78877,0.0-2.0-0.1,NA,<b>Charlie:</b><em>  Does Linda know that Danny ate the last cupcake?</em> <br> <br> Is Charlie asking whether Danny ate the last cupcake?,50,NA,4000d191-2b1a-4960-8dc8-56e9cc597387,2024-07-19 15:45:30 CEST
19617,0,html-slider-response,5,98495,0.0-2.0-0.2,NA,"<b>Frank:</b><em> Was Ann, who stole the money, caught by the police?</em> <br> <br> Is Frank asking whether Ann stole the money?",50,NA,4000d191-2b1a-4960-8dc8-56e9cc597387,2024-07-19 15:45:30 CEST
14036,0,html-slider-response,6,112533,0.0-2.0-0.3,NA,<b>Ken:</b><em>  Did Emma confirm that Raul cheated on his wife?</em> <br> <br> Is Ken asking whether Raul cheated on his wife?,50,NA,4000d191-2b1a-4960-8dc8-56e9cc597387,2024-07-19 15:45:30 CEST
16692,0,html-slider-response,7,129228,0.0-2.0-0.4,NA,"<b>Nina:</b><em> Does the neighbor envy Greg, who bought a new car?</em> <br> <br> Is Nina asking whether Greg bought a new car?",50,NA,4000d191-2b1a-4960-8dc8-56e9cc597387,2024-07-19 15:45:30 CEST
15040,0,html-slider-response,8,144269,0.0-2.0-0.5,NA,<b>Isabel:</b><em>  Did Patricia discover that Dustin lost his key?</em> <br> <br> Is Isabel asking whether Dustin lost his key?,50,NA,4000d191-2b1a-4960-8dc8-56e9cc597387,2024-07-19 15:45:30 CEST
13534,0,html-slider-response,9,157804,0.0-2.0-0.6,NA,<b>Robert:</b><em> Does Betsy have a cat?</em> <br> <br> Is Robert asking whether Betsy loves apples?,50,NA,4000d191-2b1a-4960-8dc8-56e9cc597387,2024-07-19 15:45:30 CEST
17162,100,html-slider-response,10,174968,0.0-2.0-0.7,NA,<b>Mary:</b><em> Did Arthur take a French course?</em> <br> <br> Is Mary asking whether Arthur took a French course?,50,NA,4000d191-2b1a-4960-8dc8-56e9cc597387,2024-07-19 15:45:30 CEST
12015,0,html-slider-response,11,186983,0.0-2.0-0.8,NA,<b>William:</b><em>  Is Tony right that Lucy broke the plate?</em> <br> <br> Is William asking whether Lucy broke the plate?,50,NA,4000d191-2b1a-4960-8dc8-56e9cc597387,2024-07-19 15:45:30 CEST
13330,"{""P0_Q0"":null,""age"":""29"",""gender"":""male"",""language"":""yes"",""amE"":""yes"",""comments"":""""}",survey,12,200446,0.0-3.0,NA,NA,NA,[],4000d191-2b1a-4960-8dc8-56e9cc597387,2024-07-19 15:45:30 CEST
12521,"{""Q0"":""Mary""}",survey-text,0,12555,0.0-0.0-0.0,TRUE,NA,NA,NA,0d04387a-7dca-425a-b67f-d926fb80e4a3,2024-07-19 15:45:32 CEST
2020,0,html-button-response,1,14588,0.0-0.0-3.0-0.0,NA,<p style='text-align:left'><b> Correct response! You are a human :) </b><br><br></p>,NA,NA,0d04387a-7dca-425a-b67f-d926fb80e4a3,2024-07-19 15:45:32 CEST
