rt	stimulus	response	trial_type	trial_index	time_elapsed	internal_node_id	slider_start	accuracy	participant_id	ctime
12761	<b>Mary:</b><em> Do these muffins have blueberries in them?</em><br> <b>John:</b><em> Linda claimed that she likes drinking coffee.</em> <br> <br> <br>How natural is John's answer to Mary's question?	0	html-slider-response	1	17095	0.0-1.0-0.0	50	NA	87b627fe-f3ee-4aa5-8dc4-32c931b54897	2023-11-08 15:24:50 CET
9802	<b>Richard:</b><em> What about John's kids? Are they in the garage?</em><br> <b>Susan:</b><em> Linda claimed that John's kids are good at math. </em> <br> <br> <br>How natural is Susan's answer to Richard's question?	0	html-slider-response	2	26902	0.0-1.0-0.1	50	NA	87b627fe-f3ee-4aa5-8dc4-32c931b54897	2023-11-08 15:24:50 CET
8818	<b>Nina:</b><em> What about Mia? What did she do?</em><br> <b>Jack:</b><em> David is right that she drank two cocktails last night.</em> <br> <br> <br> How natural is Jack's answer to Nina's question?	73	html-slider-response	3	35724	0.0-1.0-0.2	50	NA	87b627fe-f3ee-4aa5-8dc4-32c931b54897	2023-11-08 15:24:50 CET
7141	<b>Noah:</b><em> What about Patricia? Why is she proud?</em><br> <b>Clare:</b><em> She thinks that Jackson ran 10 miles.</em> <br> <br> <br> How natural is Clare's answer to Noah's question?	100	html-slider-response	4	42869	0.0-1.0-0.3	50	NA	87b627fe-f3ee-4aa5-8dc4-32c931b54897	2023-11-08 15:24:50 CET
5667	<b>Grace:</b><em> What about Tony? What did he do?</em><br> <b>Charlotte:</b><em> Jessica knows that he had a drink last night.</em> <br> <br> <br> How natural is Charlotte's answer to Grace's question?	85	html-slider-response	5	48540	0.0-1.0-0.4	50	NA	87b627fe-f3ee-4aa5-8dc4-32c931b54897	2023-11-08 15:24:50 CET
6397	<b>Steven:</b><em> What about Emma? What did she do?</em><br> <b>Oliver:</b><em> James discovered that she studied on Saturday morning.</em> <br> <br> <br> How natural is Oliver's answer to Steven's question?	100	html-slider-response	6	54942	0.0-1.0-0.5	50	NA	87b627fe-f3ee-4aa5-8dc4-32c931b54897	2023-11-08 15:24:50 CET
5734	<b>Bob:</b><em> What about Linda? Why is she pouting?</em><br> <b>Ken:</b><em> She confessed that Danny ate the last cupcake.</em> <br> <br> <br> How natural is Ken's answer to Bob's question?	100	html-slider-response	7	60680	0.0-1.0-0.6	50	NA	87b627fe-f3ee-4aa5-8dc4-32c931b54897	2023-11-08 15:24:50 CET
4614	<b>William:</b><em> What about Patrick? Why is he angry?</em><br> <b>Frank:</b><em> He said that Sophia got a tattoo.</em> <br> <br> <br> How natural is Frank's answer to William's question?	100	html-slider-response	8	65298	0.0-1.0-0.7	50	NA	87b627fe-f3ee-4aa5-8dc4-32c931b54897	2023-11-08 15:24:50 CET
5237	<b>Jennifer:</b><em> What about Ann? Where did she go?</em><br> <b>Robert:</b><em> Ann, who loves travelling, went to London.</em> <br> <br> <br>How natural is Robert's answer to Jennifer's question?	100	html-slider-response	9	70538	0.0-1.0-0.8	50	NA	87b627fe-f3ee-4aa5-8dc4-32c931b54897	2023-11-08 15:24:50 CET
4172	<b>Michael:</b><em> What about Samantha? What did she buy? </em><br> <b>Elizabeth:</b><em> Samantha, who is really into fashion, bought a new hat.</em> <br> <br> <br>How natural is Elizabeth's answer to Michael's question?	100	html-slider-response	10	74714	0.0-1.0-0.9	50	NA	87b627fe-f3ee-4aa5-8dc4-32c931b54897	2023-11-08 15:24:50 CET
15993	NA	{""P0_Q0"":null,""age"":""24"",""gender"":""female"",""language"":""yes"",""amE"":""yes"",""comments"":""""}	survey	11	90892	0.0-2.0	NA	[]	87b627fe-f3ee-4aa5-8dc4-32c931b54897	2023-11-08 15:24:50 CET
838	<h3>Instructions</h3>  <p style='text-align:left'>In this experiment, you will read conversations between two people, as in this example, where Candy asks a question, and Lenny responds:</p>  <p style='text-align:left'> <b>Candy</b>: <i>What about the house? Is it big? </i> <br> <b>Lenny</b>: <i> Cassandra suggested that it's huge. </i> </p>  <p style='text-align:left'>We ask you to rate how natural Lenny's answer to Candy's question is. You will give your response on a slider from 'totally unnatural' to 'totally natural'.</p>  <p style='text-align:left'>At the end of the experiment, we will ask you some optional demographic questions (age, gender, native language). The experiment will take about two minutes.</p>  <p style='text-align:left' font size=""1"">By clicking on the button below you agree to participate in this experiment, which is conducted by researchers at the University of Stuttgart. You may withdraw from this experiment at any time without penalty. The data collected will be anonymous and confidential. If you have any questions, you may contact the requester through Prolific's platform, or directly at st180735@stud.uni-stuttgart.de.</p>	0	html-button-response	0	844	0.0-0.0	NA	NA	90ef44e5-cd68-414b-94f1-5fdc8e11317a	2023-11-08 15:25:04 CET
55776	<b>Nina:</b><em> What about Patricia? Why is she proud?</em><br> <b>Frank:</b><em> She discovered that Jackson ran 10 miles.</em> <br> <br> <br> How natural is Frank's answer to Nina's question?	92	html-slider-response	1	56621	0.0-1.0-0.0	50	NA	90ef44e5-cd68-414b-94f1-5fdc8e11317a	2023-11-08 15:25:04 CET
4281	<b>Grace:</b><em> What about James? Why is he annoyed?</em><br> <b>Chloe:</b><em> He knows that Emma studied on Saturday morning.</em> <br> <br> <br> How natural is Chloe's answer to Grace's question?	15	html-slider-response	2	60902	0.0-1.0-0.1	50	NA	90ef44e5-cd68-414b-94f1-5fdc8e11317a	2023-11-08 15:25:04 CET
3998	<b>Leo:</b><em> What about David? Why is he smirking?</em><br> <b>Steven:</b><em> He thinks that Mia drank two cocktails last night.</em> <br> <br> <br> How natural is Steven's answer to Leo's question?	100	html-slider-response	3	64901	0.0-1.0-0.2	50	NA	90ef44e5-cd68-414b-94f1-5fdc8e11317a	2023-11-08 15:25:04 CET
19931	<b>Richard:</b><em> What about John's kids? Are they in the garage?</em><br> <b>Susan:</b><em> Linda claimed that John's kids are good at math. </em> <br> <br> <br>How natural is Susan's answer to Richard's question?	0	html-slider-response	4	84833	0.0-1.0-0.3	50	NA	90ef44e5-cd68-414b-94f1-5fdc8e11317a	2023-11-08 15:25:04 CET
6437	<b>Michael:</b><em> What about Samantha? What did she buy? </em><br> <b>Elizabeth:</b><em> Samantha, who is really into fashion, bought a new hat.</em> <br> <br> <br>How natural is Elizabeth's answer to Michael's question?	26	html-slider-response	5	91271	0.0-1.0-0.4	50	NA	90ef44e5-cd68-414b-94f1-5fdc8e11317a	2023-11-08 15:25:04 CET
8640	<b>Jennifer:</b><em> What about Ann? Where did she go?</em><br> <b>Robert:</b><em> Ann, who loves travelling, went to London.</em> <br> <br> <br>How natural is Robert's answer to Jennifer's question?	41	html-slider-response	6	99912	0.0-1.0-0.5	50	NA	90ef44e5-cd68-414b-94f1-5fdc8e11317a	2023-11-08 15:25:04 CET
41683	<b>Isabel:</b><em> What about Danny? What did he do?</em><br> <b>Dawn:</b><em> Linda confessed that he ate the last cupcake.</em> <br> <br> <br> How natural is Dawn's answer to Isabel's question?	83	html-slider-response	7	141597	0.0-1.0-0.6	50	NA	90ef44e5-cd68-414b-94f1-5fdc8e11317a	2023-11-08 15:25:04 CET
3459	<b>Mary:</b><em> Do these muffins have blueberries in them?</em><br> <b>John:</b><em> Linda claimed that she likes drinking coffee.</em> <br> <br> <br>How natural is John's answer to Mary's question?	0	html-slider-response	8	145057	0.0-1.0-0.7	50	NA	90ef44e5-cd68-414b-94f1-5fdc8e11317a	2023-11-08 15:25:04 CET
6669	<b>Nora:</b><em> What about Tony? What did he do?</em><br> <b>Charlotte:</b><em> Jessica is right that he had a drink last night.</em> <br> <br> <br> How natural is Charlotte's answer to Nora's question?	20	html-slider-response	9	151727	0.0-1.0-0.8	50	NA	90ef44e5-cd68-414b-94f1-5fdc8e11317a	2023-11-08 15:25:04 CET
51257	<b>Oliver:</b><em> What about Sophia? What did she do?</em><br> <b>Daniel:</b><em> Patrick said that she got a tattoo.</em> <br> <br> <br> How natural is Daniel's answer to Oliver's question?	88	html-slider-response	10	202985	0.0-1.0-0.9	50	NA	90ef44e5-cd68-414b-94f1-5fdc8e11317a	2023-11-08 15:25:04 CET
11062	NA	{""P0_Q0"":null,""age"":""32"",""gender"":""female"",""language"":""yes"",""amE"":""yes"",""comments"":""""}	survey	11	214079	0.0-2.0	NA	[]	90ef44e5-cd68-414b-94f1-5fdc8e11317a	2023-11-08 15:25:04 CET
4271	<h3>Instructions</h3>  <p style='text-align:left'>In this experiment, you will read conversations between two people, as in this example, where Candy asks a question, and Lenny responds:</p>  <p style='text-align:left'> <b>Candy</b>: <i>What about the house? Is it big? </i> <br> <b>Lenny</b>: <i> Cassandra suggested that it's huge. </i> </p>  <p style='text-align:left'>We ask you to rate how natural Lenny's answer to Candy's question is. You will give your response on a slider from 'totally unnatural' to 'totally natural'.</p>  <p style='text-align:left'>At the end of the experiment, we will ask you some optional demographic questions (age, gender, native language). The experiment will take about two minutes.</p>  <p style='text-align:left' font size=""1"">By clicking on the button below you agree to participate in this experiment, which is conducted by researchers at the University of Stuttgart. You may withdraw from this experiment at any time without penalty. The data collected will be anonymous and confidential. If you have any questions, you may contact the requester through Prolific's platform, or directly at st180735@stud.uni-stuttgart.de.</p>	0	html-button-response	0	4344	0.0-0.0	NA	NA	6abc33b1-9553-452c-98fc-7565c9f77433	2023-11-08 15:25:26 CET
6805	<b>Alice:</b><em> What about Emma? What did she do?</em><br> <b>Noah:</b><em> James thinks that she studied on Saturday morning.</em> <br> <br> <br> How natural is Noah's answer to Alice's question?	59	html-slider-response	1	11159	0.0-1.0-0.0	50	NA	6abc33b1-9553-452c-98fc-7565c9f77433	2023-11-08 15:25:26 CET
7413	<b>Steven:</b><em> What about Mia? What did she do?</em><br> <b>Jack:</b><em> David knows that she drank two cocktails last night.</em> <br> <br> <br> How natural is Jack's answer to Steven's question?	56	html-slider-response	2	18575	0.0-1.0-0.1	50	NA	6abc33b1-9553-452c-98fc-7565c9f77433	2023-11-08 15:25:26 CET
2550	<b>Chloe:</b><em> What about Linda? Why is she pouting?</em><br> <b>Isabel:</b><em> She is right that Danny ate the last cupcake.</em> <br> <br> <br> How natural is Isabel's answer to Chloe's question?	27	html-slider-response	3	21129	0.0-1.0-0.2	50	NA	6abc33b1-9553-452c-98fc-7565c9f77433	2023-11-08 15:25:26 CET
3186	<b>Bob:</b><em> What about Patrick? Why is he angry?</em><br> <b>Clare:</b><em> He confessed that Sophia got a tattoo.</em> <br> <br> <br> How natural is Clare's answer to Bob's question?	39	html-slider-response	4	24320	0.0-1.0-0.3	50	NA	6abc33b1-9553-452c-98fc-7565c9f77433	2023-11-08 15:25:26 CET
3015	<b>Jennifer:</b><em> What about Ann? Where did she go?</em><br> <b>Robert:</b><em> Ann, who loves travelling, went to London.</em> <br> <br> <br>How natural is Robert's answer to Jennifer's question?	3	html-slider-response	5	27337	0.0-1.0-0.4	50	NA	6abc33b1-9553-452c-98fc-7565c9f77433	2023-11-08 15:25:26 CET
3271	<b>Grace:</b><em> What about Jackson? What did he do?</em><br> <b>Charlotte:</b><em> Patricia discovered that he ran 10 miles.</em> <br> <br> <br> How natural is Charlotte's answer to Grace's question?	36	html-slider-response	6	30612	0.0-1.0-0.5	50	NA	6abc33b1-9553-452c-98fc-7565c9f77433	2023-11-08 15:25:26 CET
4540	<b>Nina:</b><em> What about Jessica? Why is she upset?</em><br> <b>Ken:</b><em> She said that Tony had a drink last night.</em> <br> <br> <br> How natural is Ken's answer to Nina's question?	84	html-slider-response	7	35156	0.0-1.0-0.6	50	NA	6abc33b1-9553-452c-98fc-7565c9f77433	2023-11-08 15:25:26 CET
4706	<b>Richard:</b><em> What about John's kids? Are they in the garage?</em><br> <b>Susan:</b><em> Linda claimed that John's kids are good at math. </em> <br> <br> <br>How natural is Susan's answer to Richard's question?	7	html-slider-response	8	39865	0.0-1.0-0.7	50	NA	6abc33b1-9553-452c-98fc-7565c9f77433	2023-11-08 15:25:26 CET
3036	<b>Michael:</b><em> What about Samantha? What did she buy? </em><br> <b>Elizabeth:</b><em> Samantha, who is really into fashion, bought a new hat.</em> <br> <br> <br>How natural is Elizabeth's answer to Michael's question?	10	html-slider-response	9	42905	0.0-1.0-0.8	50	NA	6abc33b1-9553-452c-98fc-7565c9f77433	2023-11-08 15:25:26 CET
2305	<b>Mary:</b><em> Do these muffins have blueberries in them?</em><br> <b>John:</b><em> Linda claimed that she likes drinking coffee.</em> <br> <br> <br>How natural is John's answer to Mary's question?	3	html-slider-response	10	45214	0.0-1.0-0.9	50	NA	6abc33b1-9553-452c-98fc-7565c9f77433	2023-11-08 15:25:26 CET
6837	NA	{""P0_Q0"":null,""age"":""30"",""gender"":""female"",""language"":""yes"",""amE"":""yes"",""comments"":""""}	survey	11	52257	0.0-2.0	NA	[]	6abc33b1-9553-452c-98fc-7565c9f77433	2023-11-08 15:25:26 CET
4973	<h3>Instructions</h3>  <p style='text-align:left'>In this experiment, you will read conversations between two people, as in this example, where Candy asks a question, and Lenny responds:</p>  <p style='text-align:left'> <b>Candy</b>: <i>What about the house? Is it big? </i> <br> <b>Lenny</b>: <i> Cassandra suggested that it's huge. </i> </p>  <p style='text-align:left'>We ask you to rate how natural Lenny's answer to Candy's question is. You will give your response on a slider from 'totally unnatural' to 'totally natural'.</p>  <p style='text-align:left'>At the end of the experiment, we will ask you some optional demographic questions (age, gender, native language). The experiment will take about two minutes.</p>  <p style='text-align:left' font size=""1"">By clicking on the button below you agree to participate in this experiment, which is conducted by researchers at the University of Stuttgart. You may withdraw from this experiment at any time without penalty. The data collected will be anonymous and confidential. If you have any questions, you may contact the requester through Prolific's platform, or directly at st180735@stud.uni-stuttgart.de.</p>	0	html-button-response	0	4989	0.0-0.0	NA	NA	b45934ac-694c-457d-a1c7-a5397a5c7a23	2023-11-08 15:25:28 CET
16125	<b>Mary:</b><em> Do these muffins have blueberries in them?</em><br> <b>John:</b><em> Linda claimed that she likes drinking coffee.</em> <br> <br> <br>How natural is John's answer to Mary's question?	0	html-slider-response	1	21117	0.0-1.0-0.0	50	NA	b45934ac-694c-457d-a1c7-a5397a5c7a23	2023-11-08 15:25:28 CET
11714	<b>Jennifer:</b><em> What about Ann? Where did she go?</em><br> <b>Robert:</b><em> Ann, who loves travelling, went to London.</em> <br> <br> <br>How natural is Robert's answer to Jennifer's question?	48	html-slider-response	2	32833	0.0-1.0-0.1	50	NA	b45934ac-694c-457d-a1c7-a5397a5c7a23	2023-11-08 15:25:28 CET
9347	<b>Nora:</b><em> What about Patrick? Why is he angry?</em><br> <b>Ken:</b><em> He discovered that Sophia got a tattoo.</em> <br> <br> <br> How natural is Ken's answer to Nora's question?	100	html-slider-response	3	42182	0.0-1.0-0.2	50	NA	b45934ac-694c-457d-a1c7-a5397a5c7a23	2023-11-08 15:25:28 CET
13649	<b>Daniel:</b><em> What about Tony? What did he do?</em><br> <b>Bob:</b><em> Jessica confessed that he had a drink last night.</em> <br> <br> <br> How natural is Bob's answer to Daniel's question?	100	html-slider-response	4	55832	0.0-1.0-0.3	50	NA	b45934ac-694c-457d-a1c7-a5397a5c7a23	2023-11-08 15:25:28 CET
6265	<b>Clare:</b><em> What about David? Why is he smirking?</em><br> <b>Leo:</b><em> He thinks that Mia drank two cocktails last night.</em> <br> <br> <br> How natural is Leo's answer to Clare's question?	100	html-slider-response	5	62099	0.0-1.0-0.4	50	NA	b45934ac-694c-457d-a1c7-a5397a5c7a23	2023-11-08 15:25:28 CET
9264	<b>Michael:</b><em> What about Samantha? What did she buy? </em><br> <b>Elizabeth:</b><em> Samantha, who is really into fashion, bought a new hat.</em> <br> <br> <br>How natural is Elizabeth's answer to Michael's question?	96	html-slider-response	6	71365	0.0-1.0-0.5	50	NA	b45934ac-694c-457d-a1c7-a5397a5c7a23	2023-11-08 15:25:28 CET
7881	<b>Richard:</b><em> What about John's kids? Are they in the garage?</em><br> <b>Susan:</b><em> Linda claimed that John's kids are good at math. </em> <br> <br> <br>How natural is Susan's answer to Richard's question?	0	html-slider-response	7	79248	0.0-1.0-0.6	50	NA	b45934ac-694c-457d-a1c7-a5397a5c7a23	2023-11-08 15:25:28 CET
6187	<b>Chloe:</b><em> What about Danny? What did he do?</em><br> <b>Charlie:</b><em> Linda said that he ate the last cupcake.</em> <br> <br> <br> How natural is Charlie's answer to Chloe's question?	100	html-slider-response	8	85436	0.0-1.0-0.7	50	NA	b45934ac-694c-457d-a1c7-a5397a5c7a23	2023-11-08 15:25:28 CET
5611	<b>Frank:</b><em> What about James? Why is he annoyed?</em><br> <b>William:</b><em> He knows that Emma studied on Saturday morning.</em> <br> <br> <br> How natural is William's answer to Frank's question?	100	html-slider-response	9	91049	0.0-1.0-0.8	50	NA	b45934ac-694c-457d-a1c7-a5397a5c7a23	2023-11-08 15:25:28 CET
6865	<b>Charlotte:</b><em> What about Jackson? What did he do?</em><br> <b>Noah:</b><em> Patricia is right that he ran 10 miles.</em> <br> <br> <br> How natural is Noah's answer to Charlotte's question?	99	html-slider-response	10	97916	0.0-1.0-0.9	50	NA	b45934ac-694c-457d-a1c7-a5397a5c7a23	2023-11-08 15:25:28 CET
23610	NA	{""P0_Q0"":null,""age"":""50"",""gender"":""female"",""language"":""yes"",""amE"":""yes"",""comments"":""No other comments, thank you.""}	survey	11	121581	0.0-2.0	NA	[]	b45934ac-694c-457d-a1c7-a5397a5c7a23	2023-11-08 15:25:28 CET
4659	<h3>Instructions</h3>  <p style='text-align:left'>In this experiment, you will read conversations between two people, as in this example, where Candy asks a question, and Lenny responds:</p>  <p style='text-align:left'> <b>Candy</b>: <i>What about the house? Is it big? </i> <br> <b>Lenny</b>: <i> Cassandra suggested that it's huge. </i> </p>  <p style='text-align:left'>We ask you to rate how natural Lenny's answer to Candy's question is. You will give your response on a slider from 'totally unnatural' to 'totally natural'.</p>  <p style='text-align:left'>At the end of the experiment, we will ask you some optional demographic questions (age, gender, native language). The experiment will take about two minutes.</p>  <p style='text-align:left' font size=""1"">By clicking on the button below you agree to participate in this experiment, which is conducted by researchers at the University of Stuttgart. You may withdraw from this experiment at any time without penalty. The data collected will be anonymous and confidential. If you have any questions, you may contact the requester through Prolific's platform, or directly at st180735@stud.uni-stuttgart.de.</p>	0	html-button-response	0	4662	0.0-0.0	NA	NA	975ae889-ee74-4fdf-bdc9-16482773f2af	2023-11-08 15:26:36 CET
14104	<b>Jennifer:</b><em> What about Ann? Where did she go?</em><br> <b>Robert:</b><em> Ann, who loves travelling, went to London.</em> <br> <br> <br>How natural is Robert's answer to Jennifer's question?	0	html-slider-response	1	18767	0.0-1.0-0.0	50	NA	975ae889-ee74-4fdf-bdc9-16482773f2af	2023-11-08 15:26:36 CET
8547	<b>William:</b><em> What about Emma? What did she do?</em><br> <b>Frank:</b><em> James said that she studied on Saturday morning.</em> <br> <br> <br> How natural is Frank's answer to William's question?	15	html-slider-response	2	27315	0.0-1.0-0.1	50	NA	975ae889-ee74-4fdf-bdc9-16482773f2af	2023-11-08 15:26:36 CET
6968	<b>Nora:</b><em> What about Sophia? What did she do?</em><br> <b>Alice:</b><em> Patrick knows that she got a tattoo.</em> <br> <br> <br> How natural is Alice's answer to Nora's question?	39	html-slider-response	3	34285	0.0-1.0-0.2	50	NA	975ae889-ee74-4fdf-bdc9-16482773f2af	2023-11-08 15:26:36 CET
10708	<b>Clare:</b><em> What about Jessica? Why is she upset?</em><br> <b>Leo:</b><em> She confessed that Tony had a drink last night.</em> <br> <br> <br> How natural is Leo's answer to Clare's question?	0	html-slider-response	4	44994	0.0-1.0-0.3	50	NA	975ae889-ee74-4fdf-bdc9-16482773f2af	2023-11-08 15:26:36 CET
10918	<b>Jack:</b><em> What about Mia? What did she do?</em><br> <b>Vincent:</b><em> David discovered that she drank two cocktails last night.</em> <br> <br> <br> How natural is Vincent's answer to Jack's question?	0	html-slider-response	5	55914	0.0-1.0-0.4	50	NA	975ae889-ee74-4fdf-bdc9-16482773f2af	2023-11-08 15:26:36 CET
5785	<b>Richard:</b><em> What about John's kids? Are they in the garage?</em><br> <b>Susan:</b><em> Linda claimed that John's kids are good at math. </em> <br> <br> <br>How natural is Susan's answer to Richard's question?	0	html-slider-response	6	61699	0.0-1.0-0.5	50	NA	975ae889-ee74-4fdf-bdc9-16482773f2af	2023-11-08 15:26:36 CET
7378	<b>Chloe:</b><em> What about Linda? Why is she pouting?</em><br> <b>Charlotte:</b><em> She is right that Danny ate the last cupcake.</em> <br> <br> <br> How natural is Charlotte's answer to Chloe's question?	5	html-slider-response	7	69079	0.0-1.0-0.6	50	NA	975ae889-ee74-4fdf-bdc9-16482773f2af	2023-11-08 15:26:36 CET
6867	<b>Mary:</b><em> Do these muffins have blueberries in them?</em><br> <b>John:</b><em> Linda claimed that she likes drinking coffee.</em> <br> <br> <br>How natural is John's answer to Mary's question?	0	html-slider-response	8	75947	0.0-1.0-0.7	50	NA	975ae889-ee74-4fdf-bdc9-16482773f2af	2023-11-08 15:26:36 CET
6427	<b>Michael:</b><em> What about Samantha? What did she buy? </em><br> <b>Elizabeth:</b><em> Samantha, who is really into fashion, bought a new hat.</em> <br> <br> <br>How natural is Elizabeth's answer to Michael's question?	0	html-slider-response	9	82376	0.0-1.0-0.8	50	NA	975ae889-ee74-4fdf-bdc9-16482773f2af	2023-11-08 15:26:36 CET
11957	<b>Ken:</b><em> What about Patricia? Why is she proud?</em><br> <b>Isabel:</b><em> She thinks that Jackson ran 10 miles.</em> <br> <br> <br> How natural is Isabel's answer to Ken's question?	100	html-slider-response	10	94334	0.0-1.0-0.9	50	NA	975ae889-ee74-4fdf-bdc9-16482773f2af	2023-11-08 15:26:36 CET
12793	NA	{""P0_Q0"":null,""age"":""50"",""gender"":""female"",""language"":""yes"",""amE"":""yes"",""comments"":""none""}	survey	11	107204	0.0-2.0	NA	[]	975ae889-ee74-4fdf-bdc9-16482773f2af	2023-11-08 15:26:36 CET
3702	<h3>Instructions</h3>  <p style='text-align:left'>In this experiment, you will read conversations between two people, as in this example, where Candy asks a question, and Lenny responds:</p>  <p style='text-align:left'> <b>Candy</b>: <i>What about the house? Is it big? </i> <br> <b>Lenny</b>: <i> Cassandra suggested that it's huge. </i> </p>  <p style='text-align:left'>We ask you to rate how natural Lenny's answer to Candy's question is. You will give your response on a slider from 'totally unnatural' to 'totally natural'.</p>  <p style='text-align:left'>At the end of the experiment, we will ask you some optional demographic questions (age, gender, native language). The experiment will take about two minutes.</p>  <p style='text-align:left' font size=""1"">By clicking on the button below you agree to participate in this experiment, which is conducted by researchers at the University of Stuttgart. You may withdraw from this experiment at any time without penalty. The data collected will be anonymous and confidential. If you have any questions, you may contact the requester through Prolific's platform, or directly at st180735@stud.uni-stuttgart.de.</p>	0	html-button-response	0	3706	0.0-0.0	NA	NA	cffa9b6a-376d-4327-a34a-ca349019b700	2023-11-08 15:27:09 CET
12253	<b>Jennifer:</b><em> What about Ann? Where did she go?</em><br> <b>Robert:</b><em> Ann, who loves travelling, went to London.</em> <br> <br> <br>How natural is Robert's answer to Jennifer's question?	10	html-slider-response	1	15961	0.0-1.0-0.0	50	NA	cffa9b6a-376d-4327-a34a-ca349019b700	2023-11-08 15:27:09 CET
12526	<b>Noah:</b><em> What about Patrick? Why is he angry?</em><br> <b>Vincent:</b><em> He thinks that Sophia got a tattoo.</em> <br> <br> <br> How natural is Vincent's answer to Noah's question?	70	html-slider-response	2	28487	0.0-1.0-0.1	50	NA	cffa9b6a-376d-4327-a34a-ca349019b700	2023-11-08 15:27:09 CET
9330	<b>Nora:</b><em> What about David? Why is he smirking?</em><br> <b>William:</b><em> He knows that Mia drank two cocktails last night.</em> <br> <br> <br> How natural is William's answer to Nora's question?	92	html-slider-response	3	37818	0.0-1.0-0.2	50	NA	cffa9b6a-376d-4327-a34a-ca349019b700	2023-11-08 15:27:09 CET
8584	<b>Mary:</b><em> Do these muffins have blueberries in them?</em><br> <b>John:</b><em> Linda claimed that she likes drinking coffee.</em> <br> <br> <br>How natural is John's answer to Mary's question?	0	html-slider-response	4	46403	0.0-1.0-0.3	50	NA	cffa9b6a-376d-4327-a34a-ca349019b700	2023-11-08 15:27:09 CET
15443	<b>Ken:</b><em> What about Danny? What did he do?</em><br> <b>Jack:</b><em> Linda said that he ate the last cupcake.</em> <br> <br> <br> How natural is Jack's answer to Ken's question?	100	html-slider-response	5	61847	0.0-1.0-0.4	50	NA	cffa9b6a-376d-4327-a34a-ca349019b700	2023-11-08 15:27:09 CET
6765	<b>Michael:</b><em> What about Samantha? What did she buy? </em><br> <b>Elizabeth:</b><em> Samantha, who is really into fashion, bought a new hat.</em> <br> <br> <br>How natural is Elizabeth's answer to Michael's question?	32	html-slider-response	6	68613	0.0-1.0-0.5	50	NA	cffa9b6a-376d-4327-a34a-ca349019b700	2023-11-08 15:27:09 CET
6570	<b>Frank:</b><em> What about Jessica? Why is she upset?</em><br> <b>Dawn:</b><em> She discovered that Tony had a drink last night.</em> <br> <br> <br> How natural is Dawn's answer to Frank's question?	89	html-slider-response	7	75184	0.0-1.0-0.6	50	NA	cffa9b6a-376d-4327-a34a-ca349019b700	2023-11-08 15:27:09 CET
10264	<b>Oliver:</b><em> What about Emma? What did she do?</em><br> <b>Charlie:</b><em> James confessed that she studied on Saturday morning.</em> <br> <br> <br> How natural is Charlie's answer to Oliver's question?	33	html-slider-response	8	85449	0.0-1.0-0.7	50	NA	cffa9b6a-376d-4327-a34a-ca349019b700	2023-11-08 15:27:09 CET
10539	<b>Richard:</b><em> What about John's kids? Are they in the garage?</em><br> <b>Susan:</b><em> Linda claimed that John's kids are good at math. </em> <br> <br> <br>How natural is Susan's answer to Richard's question?	7	html-slider-response	9	95988	0.0-1.0-0.8	50	NA	cffa9b6a-376d-4327-a34a-ca349019b700	2023-11-08 15:27:09 CET
7806	<b>Nina:</b><em> What about Jackson? What did he do?</em><br> <b>Charlotte:</b><em> Patricia is right that he ran 10 miles.</em> <br> <br> <br> How natural is Charlotte's answer to Nina's question?	6	html-slider-response	10	103795	0.0-1.0-0.9	50	NA	cffa9b6a-376d-4327-a34a-ca349019b700	2023-11-08 15:27:09 CET
12541	NA	{""P0_Q0"":null,""age"":""29"",""gender"":""male"",""language"":""yes"",""amE"":""yes"",""comments"":""""}	survey	11	116376	0.0-2.0	NA	[]	cffa9b6a-376d-4327-a34a-ca349019b700	2023-11-08 15:27:09 CET
3877	<h3>Instructions</h3>  <p style='text-align:left'>In this experiment, you will read conversations between two people, as in this example, where Candy asks a question, and Lenny responds:</p>  <p style='text-align:left'> <b>Candy</b>: <i>What about the house? Is it big? </i> <br> <b>Lenny</b>: <i> Cassandra suggested that it's huge. </i> </p>  <p style='text-align:left'>We ask you to rate how natural Lenny's answer to Candy's question is. You will give your response on a slider from 'totally unnatural' to 'totally natural'.</p>  <p style='text-align:left'>At the end of the experiment, we will ask you some optional demographic questions (age, gender, native language). The experiment will take about two minutes.</p>  <p style='text-align:left' font size=""1"">By clicking on the button below you agree to participate in this experiment, which is conducted by researchers at the University of Stuttgart. You may withdraw from this experiment at any time without penalty. The data collected will be anonymous and confidential. If you have any questions, you may contact the requester through Prolific's platform, or directly at st180735@stud.uni-stuttgart.de.</p>	0	html-button-response	0	3882	0.0-0.0	NA	NA	0864445e-0a50-4da4-b807-395c60d16b86	2023-11-08 15:27:55 CET
22024	<b>Steven:</b><em> What about James? Why is he annoyed?</em><br> <b>Daniel:</b><em> He said that Emma studied on Saturday morning.</em> <br> <br> <br> How natural is Daniel's answer to Steven's question?	0	html-slider-response	1	25911	0.0-1.0-0.0	50	NA	0864445e-0a50-4da4-b807-395c60d16b86	2023-11-08 15:27:55 CET
27747	<b>Charlie:</b><em> What about Mia? What did she do?</em><br> <b>William:</b><em> David is right that she drank two cocktails last night.</em> <br> <br> <br> How natural is William's answer to Charlie's question?	24	html-slider-response	2	53662	0.0-1.0-0.1	50	NA	0864445e-0a50-4da4-b807-395c60d16b86	2023-11-08 15:27:55 CET
